Maille,Maille_X,Maille_Y,mid_lon,mid_lat,sw_lon,sw_lat,ne_lon,ne_lat,area
445,45,6,78.445,17.205,78.440,17.200,78.450,17.210,0.980
446,46,6,78.455,17.205,78.450,17.200,78.460,17.210,0.980
447,47,6,78.465,17.205,78.460,17.200,78.470,17.210,0.980
448,48,6,78.475,17.205,78.470,17.200,78.480,17.210,0.980
449,49,6,78.485,17.205,78.480,17.200,78.490,17.210,0.980
450,50,6,78.495,17.205,78.490,17.200,78.500,17.210,0.980
451,51,6,78.505,17.205,78.500,17.200,78.510,17.210,0.980
452,52,6,78.515,17.205,78.510,17.200,78.520,17.210,0.980
453,53,6,78.525,17.205,78.520,17.200,78.530,17.210,0.980
454,54,6,78.535,17.205,78.530,17.200,78.540,17.210,0.980
455,55,6,78.545,17.205,78.540,17.200,78.550,17.210,0.980
456,56,6,78.555,17.205,78.550,17.200,78.560,17.210,0.980
457,57,6,78.565,17.205,78.560,17.200,78.570,17.210,0.980
458,58,6,78.575,17.205,78.570,17.200,78.580,17.210,0.980
459,59,6,78.585,17.205,78.580,17.200,78.590,17.210,0.980
460,60,6,78.595,17.205,78.590,17.200,78.600,17.210,0.980
461,61,6,78.605,17.205,78.600,17.200,78.610,17.210,0.980
462,62,6,78.615,17.205,78.610,17.200,78.620,17.210,0.980
463,63,6,78.625,17.205,78.620,17.200,78.630,17.210,0.980
464,64,6,78.635,17.205,78.630,17.200,78.640,17.210,0.980
465,65,6,78.645,17.205,78.640,17.200,78.650,17.210,0.980
466,66,6,78.655,17.205,78.650,17.200,78.660,17.210,0.980
467,67,6,78.665,17.205,78.660,17.200,78.670,17.210,0.980
468,68,6,78.675,17.205,78.670,17.200,78.680,17.210,0.980
469,69,6,78.685,17.205,78.680,17.200,78.690,17.210,0.980
470,70,6,78.695,17.205,78.690,17.200,78.700,17.210,0.980
471,71,6,78.705,17.205,78.700,17.200,78.710,17.210,0.980
472,72,6,78.715,17.205,78.710,17.200,78.720,17.210,0.980
473,73,6,78.725,17.205,78.720,17.200,78.730,17.210,0.980
474,74,6,78.735,17.205,78.730,17.200,78.740,17.210,0.980
475,75,6,78.745,17.205,78.740,17.200,78.750,17.210,0.980
476,76,6,78.755,17.205,78.750,17.200,78.760,17.210,0.980
477,77,6,78.765,17.205,78.760,17.200,78.770,17.210,0.980
478,78,6,78.775,17.205,78.770,17.200,78.780,17.210,0.980
479,79,6,78.785,17.205,78.780,17.200,78.790,17.210,0.980
480,80,6,78.795,17.205,78.790,17.200,78.800,17.210,0.980
481,1,7,78.005,17.215,78.000,17.210,78.010,17.220,0.980
482,2,7,78.015,17.215,78.010,17.210,78.020,17.220,0.980
483,3,7,78.025,17.215,78.020,17.210,78.030,17.220,0.980
484,4,7,78.035,17.215,78.030,17.210,78.040,17.220,0.980
485,5,7,78.045,17.215,78.040,17.210,78.050,17.220,0.980
486,6,7,78.055,17.215,78.050,17.210,78.060,17.220,0.980
487,7,7,78.065,17.215,78.060,17.210,78.070,17.220,0.980
488,8,7,78.075,17.215,78.070,17.210,78.080,17.220,0.980
489,9,7,78.085,17.215,78.080,17.210,78.090,17.220,0.980
490,10,7,78.095,17.215,78.090,17.210,78.100,17.220,0.980
491,11,7,78.105,17.215,78.100,17.210,78.110,17.220,0.980
492,12,7,78.115,17.215,78.110,17.210,78.120,17.220,0.980
493,13,7,78.125,17.215,78.120,17.210,78.130,17.220,0.980
494,14,7,78.135,17.215,78.130,17.210,78.140,17.220,0.980
495,15,7,78.145,17.215,78.140,17.210,78.150,17.220,0.980
496,16,7,78.155,17.215,78.150,17.210,78.160,17.220,0.980
497,17,7,78.165,17.215,78.160,17.210,78.170,17.220,0.980
498,18,7,78.175,17.215,78.170,17.210,78.180,17.220,0.980
499,19,7,78.185,17.215,78.180,17.210,78.190,17.220,0.980
500,20,7,78.195,17.215,78.190,17.210,78.200,17.220,0.980
501,21,7,78.205,17.215,78.200,17.210,78.210,17.220,0.980
502,22,7,78.215,17.215,78.210,17.210,78.220,17.220,0.980
503,23,7,78.225,17.215,78.220,17.210,78.230,17.220,0.980
504,24,7,78.235,17.215,78.230,17.210,78.240,17.220,0.980
505,25,7,78.245,17.215,78.240,17.210,78.250,17.220,0.980
506,26,7,78.255,17.215,78.250,17.210,78.260,17.220,0.980
507,27,7,78.265,17.215,78.260,17.210,78.270,17.220,0.980
508,28,7,78.275,17.215,78.270,17.210,78.280,17.220,0.980
509,29,7,78.285,17.215,78.280,17.210,78.290,17.220,0.980
510,30,7,78.295,17.215,78.290,17.210,78.300,17.220,0.980
511,31,7,78.305,17.215,78.300,17.210,78.310,17.220,0.980
512,32,7,78.315,17.215,78.310,17.210,78.320,17.220,0.980
513,33,7,78.325,17.215,78.320,17.210,78.330,17.220,0.980
514,34,7,78.335,17.215,78.330,17.210,78.340,17.220,0.980
515,35,7,78.345,17.215,78.340,17.210,78.350,17.220,0.980
516,36,7,78.355,17.215,78.350,17.210,78.360,17.220,0.980
517,37,7,78.365,17.215,78.360,17.210,78.370,17.220,0.980
518,38,7,78.375,17.215,78.370,17.210,78.380,17.220,0.980
519,39,7,78.385,17.215,78.380,17.210,78.390,17.220,0.980
520,40,7,78.395,17.215,78.390,17.210,78.400,17.220,0.980
521,41,7,78.405,17.215,78.400,17.210,78.410,17.220,0.980
522,42,7,78.415,17.215,78.410,17.210,78.420,17.220,0.980
523,43,7,78.425,17.215,78.420,17.210,78.430,17.220,0.980
524,44,7,78.435,17.215,78.430,17.210,78.440,17.220,0.980
525,45,7,78.445,17.215,78.440,17.210,78.450,17.220,0.980
526,46,7,78.455,17.215,78.450,17.210,78.460,17.220,0.980
527,47,7,78.465,17.215,78.460,17.210,78.470,17.220,0.980
528,48,7,78.475,17.215,78.470,17.210,78.480,17.220,0.980
529,49,7,78.485,17.215,78.480,17.210,78.490,17.220,0.980
530,50,7,78.495,17.215,78.490,17.210,78.500,17.220,0.980
531,51,7,78.505,17.215,78.500,17.210,78.510,17.220,0.980
532,52,7,78.515,17.215,78.510,17.210,78.520,17.220,0.980
533,53,7,78.525,17.215,78.520,17.210,78.530,17.220,0.980
534,54,7,78.535,17.215,78.530,17.210,78.540,17.220,0.980
535,55,7,78.545,17.215,78.540,17.210,78.550,17.220,0.980
536,56,7,78.555,17.215,78.550,17.210,78.560,17.220,0.980
537,57,7,78.565,17.215,78.560,17.210,78.570,17.220,0.980
538,58,7,78.575,17.215,78.570,17.210,78.580,17.220,0.980
539,59,7,78.585,17.215,78.580,17.210,78.590,17.220,0.980
540,60,7,78.595,17.215,78.590,17.210,78.600,17.220,0.980
541,61,7,78.605,17.215,78.600,17.210,78.610,17.220,0.980
542,62,7,78.615,17.215,78.610,17.210,78.620,17.220,0.980
543,63,7,78.625,17.215,78.620,17.210,78.630,17.220,0.980
544,64,7,78.635,17.215,78.630,17.210,78.640,17.220,0.980
545,65,7,78.645,17.215,78.640,17.210,78.650,17.220,0.980
546,66,7,78.655,17.215,78.650,17.210,78.660,17.220,0.980
547,67,7,78.665,17.215,78.660,17.210,78.670,17.220,0.980
548,68,7,78.675,17.215,78.670,17.210,78.680,17.220,0.980
549,69,7,78.685,17.215,78.680,17.210,78.690,17.220,0.980
550,70,7,78.695,17.215,78.690,17.210,78.700,17.220,0.980
551,71,7,78.705,17.215,78.700,17.210,78.710,17.220,0.980
552,72,7,78.715,17.215,78.710,17.210,78.720,17.220,0.980
553,73,7,78.725,17.215,78.720,17.210,78.730,17.220,0.980
554,74,7,78.735,17.215,78.730,17.210,78.740,17.220,0.980
555,75,7,78.745,17.215,78.740,17.210,78.750,17.220,0.980
556,76,7,78.755,17.215,78.750,17.210,78.760,17.220,0.980
557,77,7,78.765,17.215,78.760,17.210,78.770,17.220,0.980
558,78,7,78.775,17.215,78.770,17.210,78.780,17.220,0.980
559,79,7,78.785,17.215,78.780,17.210,78.790,17.220,0.980
560,80,7,78.795,17.215,78.790,17.210,78.800,17.220,0.980
561,1,8,78.005,17.225,78.000,17.220,78.010,17.230,0.980
562,2,8,78.015,17.225,78.010,17.220,78.020,17.230,0.980
563,3,8,78.025,17.225,78.020,17.220,78.030,17.230,0.980
564,4,8,78.035,17.225,78.030,17.220,78.040,17.230,0.980
565,5,8,78.045,17.225,78.040,17.220,78.050,17.230,0.980
566,6,8,78.055,17.225,78.050,17.220,78.060,17.230,0.980
567,7,8,78.065,17.225,78.060,17.220,78.070,17.230,0.980
568,8,8,78.075,17.225,78.070,17.220,78.080,17.230,0.980
569,9,8,78.085,17.225,78.080,17.220,78.090,17.230,0.980
570,10,8,78.095,17.225,78.090,17.220,78.100,17.230,0.980
571,11,8,78.105,17.225,78.100,17.220,78.110,17.230,0.980
572,12,8,78.115,17.225,78.110,17.220,78.120,17.230,0.980
573,13,8,78.125,17.225,78.120,17.220,78.130,17.230,0.980
574,14,8,78.135,17.225,78.130,17.220,78.140,17.230,0.980
575,15,8,78.145,17.225,78.140,17.220,78.150,17.230,0.980
576,16,8,78.155,17.225,78.150,17.220,78.160,17.230,0.980
577,17,8,78.165,17.225,78.160,17.220,78.170,17.230,0.980
578,18,8,78.175,17.225,78.170,17.220,78.180,17.230,0.980
579,19,8,78.185,17.225,78.180,17.220,78.190,17.230,0.980
580,20,8,78.195,17.225,78.190,17.220,78.200,17.230,0.980
581,21,8,78.205,17.225,78.200,17.220,78.210,17.230,0.980
582,22,8,78.215,17.225,78.210,17.220,78.220,17.230,0.980
583,23,8,78.225,17.225,78.220,17.220,78.230,17.230,0.980
584,24,8,78.235,17.225,78.230,17.220,78.240,17.230,0.980
585,25,8,78.245,17.225,78.240,17.220,78.250,17.230,0.980
586,26,8,78.255,17.225,78.250,17.220,78.260,17.230,0.980
587,27,8,78.265,17.225,78.260,17.220,78.270,17.230,0.980
588,28,8,78.275,17.225,78.270,17.220,78.280,17.230,0.980
589,29,8,78.285,17.225,78.280,17.220,78.290,17.230,0.980
590,30,8,78.295,17.225,78.290,17.220,78.300,17.230,0.980
591,31,8,78.305,17.225,78.300,17.220,78.310,17.230,0.980
592,32,8,78.315,17.225,78.310,17.220,78.320,17.230,0.980
593,33,8,78.325,17.225,78.320,17.220,78.330,17.230,0.980
594,34,8,78.335,17.225,78.330,17.220,78.340,17.230,0.980
595,35,8,78.345,17.225,78.340,17.220,78.350,17.230,0.980
596,36,8,78.355,17.225,78.350,17.220,78.360,17.230,0.980
597,37,8,78.365,17.225,78.360,17.220,78.370,17.230,0.980
598,38,8,78.375,17.225,78.370,17.220,78.380,17.230,0.980
599,39,8,78.385,17.225,78.380,17.220,78.390,17.230,0.980
600,40,8,78.395,17.225,78.390,17.220,78.400,17.230,0.980
601,41,8,78.405,17.225,78.400,17.220,78.410,17.230,0.980
602,42,8,78.415,17.225,78.410,17.220,78.420,17.230,0.980
603,43,8,78.425,17.225,78.420,17.220,78.430,17.230,0.980
604,44,8,78.435,17.225,78.430,17.220,78.440,17.230,0.980
605,45,8,78.445,17.225,78.440,17.220,78.450,17.230,0.980
606,46,8,78.455,17.225,78.450,17.220,78.460,17.230,0.980
607,47,8,78.465,17.225,78.460,17.220,78.470,17.230,0.980
608,48,8,78.475,17.225,78.470,17.220,78.480,17.230,0.980
609,49,8,78.485,17.225,78.480,17.220,78.490,17.230,0.980
610,50,8,78.495,17.225,78.490,17.220,78.500,17.230,0.980
611,51,8,78.505,17.225,78.500,17.220,78.510,17.230,0.980
612,52,8,78.515,17.225,78.510,17.220,78.520,17.230,0.980
613,53,8,78.525,17.225,78.520,17.220,78.530,17.230,0.980
614,54,8,78.535,17.225,78.530,17.220,78.540,17.230,0.980
615,55,8,78.545,17.225,78.540,17.220,78.550,17.230,0.980
616,56,8,78.555,17.225,78.550,17.220,78.560,17.230,0.980
617,57,8,78.565,17.225,78.560,17.220,78.570,17.230,0.980
618,58,8,78.575,17.225,78.570,17.220,78.580,17.230,0.980
619,59,8,78.585,17.225,78.580,17.220,78.590,17.230,0.980
620,60,8,78.595,17.225,78.590,17.220,78.600,17.230,0.980
621,61,8,78.605,17.225,78.600,17.220,78.610,17.230,0.980
622,62,8,78.615,17.225,78.610,17.220,78.620,17.230,0.980
623,63,8,78.625,17.225,78.620,17.220,78.630,17.230,0.980
624,64,8,78.635,17.225,78.630,17.220,78.640,17.230,0.980
625,65,8,78.645,17.225,78.640,17.220,78.650,17.230,0.980
626,66,8,78.655,17.225,78.650,17.220,78.660,17.230,0.980
627,67,8,78.665,17.225,78.660,17.220,78.670,17.230,0.980
628,68,8,78.675,17.225,78.670,17.220,78.680,17.230,0.980
629,69,8,78.685,17.225,78.680,17.220,78.690,17.230,0.980
630,70,8,78.695,17.225,78.690,17.220,78.700,17.230,0.980
631,71,8,78.705,17.225,78.700,17.220,78.710,17.230,0.980
632,72,8,78.715,17.225,78.710,17.220,78.720,17.230,0.980
633,73,8,78.725,17.225,78.720,17.220,78.730,17.230,0.980
634,74,8,78.735,17.225,78.730,17.220,78.740,17.230,0.980
635,75,8,78.745,17.225,78.740,17.220,78.750,17.230,0.980
636,76,8,78.755,17.225,78.750,17.220,78.760,17.230,0.980
637,77,8,78.765,17.225,78.760,17.220,78.770,17.230,0.980
638,78,8,78.775,17.225,78.770,17.220,78.780,17.230,0.980
639,79,8,78.785,17.225,78.780,17.220,78.790,17.230,0.980
640,80,8,78.795,17.225,78.790,17.220,78.800,17.230,0.980
641,1,9,78.005,17.235,78.000,17.230,78.010,17.240,0.980
642,2,9,78.015,17.235,78.010,17.230,78.020,17.240,0.980
643,3,9,78.025,17.235,78.020,17.230,78.030,17.240,0.980
644,4,9,78.035,17.235,78.030,17.230,78.040,17.240,0.980
645,5,9,78.045,17.235,78.040,17.230,78.050,17.240,0.980
646,6,9,78.055,17.235,78.050,17.230,78.060,17.240,0.980
647,7,9,78.065,17.235,78.060,17.230,78.070,17.240,0.980
648,8,9,78.075,17.235,78.070,17.230,78.080,17.240,0.980
649,9,9,78.085,17.235,78.080,17.230,78.090,17.240,0.980
650,10,9,78.095,17.235,78.090,17.230,78.100,17.240,0.980
651,11,9,78.105,17.235,78.100,17.230,78.110,17.240,0.980
652,12,9,78.115,17.235,78.110,17.230,78.120,17.240,0.980
653,13,9,78.125,17.235,78.120,17.230,78.130,17.240,0.980
654,14,9,78.135,17.235,78.130,17.230,78.140,17.240,0.980
655,15,9,78.145,17.235,78.140,17.230,78.150,17.240,0.980
656,16,9,78.155,17.235,78.150,17.230,78.160,17.240,0.980
657,17,9,78.165,17.235,78.160,17.230,78.170,17.240,0.980
658,18,9,78.175,17.235,78.170,17.230,78.180,17.240,0.980
659,19,9,78.185,17.235,78.180,17.230,78.190,17.240,0.980
660,20,9,78.195,17.235,78.190,17.230,78.200,17.240,0.980
661,21,9,78.205,17.235,78.200,17.230,78.210,17.240,0.980
662,22,9,78.215,17.235,78.210,17.230,78.220,17.240,0.980
663,23,9,78.225,17.235,78.220,17.230,78.230,17.240,0.980
664,24,9,78.235,17.235,78.230,17.230,78.240,17.240,0.980
665,25,9,78.245,17.235,78.240,17.230,78.250,17.240,0.980
666,26,9,78.255,17.235,78.250,17.230,78.260,17.240,0.980
667,27,9,78.265,17.235,78.260,17.230,78.270,17.240,0.980
668,28,9,78.275,17.235,78.270,17.230,78.280,17.240,0.980
669,29,9,78.285,17.235,78.280,17.230,78.290,17.240,0.980
670,30,9,78.295,17.235,78.290,17.230,78.300,17.240,0.980
671,31,9,78.305,17.235,78.300,17.230,78.310,17.240,0.980
672,32,9,78.315,17.235,78.310,17.230,78.320,17.240,0.980
673,33,9,78.325,17.235,78.320,17.230,78.330,17.240,0.980
674,34,9,78.335,17.235,78.330,17.230,78.340,17.240,0.980
675,35,9,78.345,17.235,78.340,17.230,78.350,17.240,0.980
676,36,9,78.355,17.235,78.350,17.230,78.360,17.240,0.980
677,37,9,78.365,17.235,78.360,17.230,78.370,17.240,0.980
678,38,9,78.375,17.235,78.370,17.230,78.380,17.240,0.980
679,39,9,78.385,17.235,78.380,17.230,78.390,17.240,0.980
680,40,9,78.395,17.235,78.390,17.230,78.400,17.240,0.980
681,41,9,78.405,17.235,78.400,17.230,78.410,17.240,0.980
682,42,9,78.415,17.235,78.410,17.230,78.420,17.240,0.980
683,43,9,78.425,17.235,78.420,17.230,78.430,17.240,0.980
684,44,9,78.435,17.235,78.430,17.230,78.440,17.240,0.980
685,45,9,78.445,17.235,78.440,17.230,78.450,17.240,0.980
686,46,9,78.455,17.235,78.450,17.230,78.460,17.240,0.980
687,47,9,78.465,17.235,78.460,17.230,78.470,17.240,0.980
688,48,9,78.475,17.235,78.470,17.230,78.480,17.240,0.980
689,49,9,78.485,17.235,78.480,17.230,78.490,17.240,0.980
690,50,9,78.495,17.235,78.490,17.230,78.500,17.240,0.980
691,51,9,78.505,17.235,78.500,17.230,78.510,17.240,0.980
692,52,9,78.515,17.235,78.510,17.230,78.520,17.240,0.980
693,53,9,78.525,17.235,78.520,17.230,78.530,17.240,0.980
694,54,9,78.535,17.235,78.530,17.230,78.540,17.240,0.980
695,55,9,78.545,17.235,78.540,17.230,78.550,17.240,0.980
696,56,9,78.555,17.235,78.550,17.230,78.560,17.240,0.980
697,57,9,78.565,17.235,78.560,17.230,78.570,17.240,0.980
698,58,9,78.575,17.235,78.570,17.230,78.580,17.240,0.980
699,59,9,78.585,17.235,78.580,17.230,78.590,17.240,0.980
700,60,9,78.595,17.235,78.590,17.230,78.600,17.240,0.980
701,61,9,78.605,17.235,78.600,17.230,78.610,17.240,0.980
702,62,9,78.615,17.235,78.610,17.230,78.620,17.240,0.980
703,63,9,78.625,17.235,78.620,17.230,78.630,17.240,0.980
704,64,9,78.635,17.235,78.630,17.230,78.640,17.240,0.980
705,65,9,78.645,17.235,78.640,17.230,78.650,17.240,0.980
706,66,9,78.655,17.235,78.650,17.230,78.660,17.240,0.980
707,67,9,78.665,17.235,78.660,17.230,78.670,17.240,0.980
708,68,9,78.675,17.235,78.670,17.230,78.680,17.240,0.980
709,69,9,78.685,17.235,78.680,17.230,78.690,17.240,0.980
710,70,9,78.695,17.235,78.690,17.230,78.700,17.240,0.980
711,71,9,78.705,17.235,78.700,17.230,78.710,17.240,0.980
712,72,9,78.715,17.235,78.710,17.230,78.720,17.240,0.980
713,73,9,78.725,17.235,78.720,17.230,78.730,17.240,0.980
714,74,9,78.735,17.235,78.730,17.230,78.740,17.240,0.980
715,75,9,78.745,17.235,78.740,17.230,78.750,17.240,0.980
716,76,9,78.755,17.235,78.750,17.230,78.760,17.240,0.980
717,77,9,78.765,17.235,78.760,17.230,78.770,17.240,0.980
718,78,9,78.775,17.235,78.770,17.230,78.780,17.240,0.980
719,79,9,78.785,17.235,78.780,17.230,78.790,17.240,0.980
720,80,9,78.795,17.235,78.790,17.230,78.800,17.240,0.980
721,1,10,78.005,17.245,78.000,17.240,78.010,17.250,0.980
722,2,10,78.015,17.245,78.010,17.240,78.020,17.250,0.980
723,3,10,78.025,17.245,78.020,17.240,78.030,17.250,0.980
724,4,10,78.035,17.245,78.030,17.240,78.040,17.250,0.980
725,5,10,78.045,17.245,78.040,17.240,78.050,17.250,0.980
726,6,10,78.055,17.245,78.050,17.240,78.060,17.250,0.980
727,7,10,78.065,17.245,78.060,17.240,78.070,17.250,0.980
728,8,10,78.075,17.245,78.070,17.240,78.080,17.250,0.980
729,9,10,78.085,17.245,78.080,17.240,78.090,17.250,0.980
730,10,10,78.095,17.245,78.090,17.240,78.100,17.250,0.980
731,11,10,78.105,17.245,78.100,17.240,78.110,17.250,0.980
732,12,10,78.115,17.245,78.110,17.240,78.120,17.250,0.980
733,13,10,78.125,17.245,78.120,17.240,78.130,17.250,0.980
734,14,10,78.135,17.245,78.130,17.240,78.140,17.250,0.980
735,15,10,78.145,17.245,78.140,17.240,78.150,17.250,0.980
736,16,10,78.155,17.245,78.150,17.240,78.160,17.250,0.980
737,17,10,78.165,17.245,78.160,17.240,78.170,17.250,0.980
738,18,10,78.175,17.245,78.170,17.240,78.180,17.250,0.980
739,19,10,78.185,17.245,78.180,17.240,78.190,17.250,0.980
740,20,10,78.195,17.245,78.190,17.240,78.200,17.250,0.980
741,21,10,78.205,17.245,78.200,17.240,78.210,17.250,0.980
742,22,10,78.215,17.245,78.210,17.240,78.220,17.250,0.980
743,23,10,78.225,17.245,78.220,17.240,78.230,17.250,0.980
744,24,10,78.235,17.245,78.230,17.240,78.240,17.250,0.980
745,25,10,78.245,17.245,78.240,17.240,78.250,17.250,0.980
746,26,10,78.255,17.245,78.250,17.240,78.260,17.250,0.980
747,27,10,78.265,17.245,78.260,17.240,78.270,17.250,0.980
748,28,10,78.275,17.245,78.270,17.240,78.280,17.250,0.980
749,29,10,78.285,17.245,78.280,17.240,78.290,17.250,0.980
750,30,10,78.295,17.245,78.290,17.240,78.300,17.250,0.980
751,31,10,78.305,17.245,78.300,17.240,78.310,17.250,0.980
752,32,10,78.315,17.245,78.310,17.240,78.320,17.250,0.980
753,33,10,78.325,17.245,78.320,17.240,78.330,17.250,0.980
754,34,10,78.335,17.245,78.330,17.240,78.340,17.250,0.980
755,35,10,78.345,17.245,78.340,17.240,78.350,17.250,0.980
756,36,10,78.355,17.245,78.350,17.240,78.360,17.250,0.980
757,37,10,78.365,17.245,78.360,17.240,78.370,17.250,0.980
758,38,10,78.375,17.245,78.370,17.240,78.380,17.250,0.980
759,39,10,78.385,17.245,78.380,17.240,78.390,17.250,0.980
760,40,10,78.395,17.245,78.390,17.240,78.400,17.250,0.980
761,41,10,78.405,17.245,78.400,17.240,78.410,17.250,0.980
762,42,10,78.415,17.245,78.410,17.240,78.420,17.250,0.980
763,43,10,78.425,17.245,78.420,17.240,78.430,17.250,0.980
764,44,10,78.435,17.245,78.430,17.240,78.440,17.250,0.980
765,45,10,78.445,17.245,78.440,17.240,78.450,17.250,0.980
766,46,10,78.455,17.245,78.450,17.240,78.460,17.250,0.980
767,47,10,78.465,17.245,78.460,17.240,78.470,17.250,0.980
768,48,10,78.475,17.245,78.470,17.240,78.480,17.250,0.980
769,49,10,78.485,17.245,78.480,17.240,78.490,17.250,0.980
770,50,10,78.495,17.245,78.490,17.240,78.500,17.250,0.980
771,51,10,78.505,17.245,78.500,17.240,78.510,17.250,0.980
772,52,10,78.515,17.245,78.510,17.240,78.520,17.250,0.980
773,53,10,78.525,17.245,78.520,17.240,78.530,17.250,0.980
774,54,10,78.535,17.245,78.530,17.240,78.540,17.250,0.980
775,55,10,78.545,17.245,78.540,17.240,78.550,17.250,0.980
776,56,10,78.555,17.245,78.550,17.240,78.560,17.250,0.980
777,57,10,78.565,17.245,78.560,17.240,78.570,17.250,0.980
778,58,10,78.575,17.245,78.570,17.240,78.580,17.250,0.980
779,59,10,78.585,17.245,78.580,17.240,78.590,17.250,0.980
780,60,10,78.595,17.245,78.590,17.240,78.600,17.250,0.980
781,61,10,78.605,17.245,78.600,17.240,78.610,17.250,0.980
782,62,10,78.615,17.245,78.610,17.240,78.620,17.250,0.980
783,63,10,78.625,17.245,78.620,17.240,78.630,17.250,0.980
784,64,10,78.635,17.245,78.630,17.240,78.640,17.250,0.980
785,65,10,78.645,17.245,78.640,17.240,78.650,17.250,0.980
786,66,10,78.655,17.245,78.650,17.240,78.660,17.250,0.980
787,67,10,78.665,17.245,78.660,17.240,78.670,17.250,0.980
788,68,10,78.675,17.245,78.670,17.240,78.680,17.250,0.980
789,69,10,78.685,17.245,78.680,17.240,78.690,17.250,0.980
790,70,10,78.695,17.245,78.690,17.240,78.700,17.250,0.980
791,71,10,78.705,17.245,78.700,17.240,78.710,17.250,0.980
